CAS	Name	A	B	C	Tmin	Tmax
120-83-2	2,4-Dichlorophenol	23.64119377019219	5366.911386452382	-39.935	326.0	483.0
120-92-3	Cyclopentanone	21.253919597477818	3390.5312209977096	-55.125	317.0	397.0
120-94-5	n-Methylpyrrolidine	21.91823842265753	3392.852226771448	-24.639	273.0	315.0
121-00-6	2-(1,1-Dimethylethyl)-4-methoxyphenol	23.11311890496493	6547.40071192857	0.0	403.0	463.0
121-14-2	2,4-Dinitrotoluene	18.243174459133456	2574.036849607114	-211.32	473.0	572.0
121-17-5	α,α,α-Trifluoro-4-chloro-3-nitrotoluene	21.37416059103397	4003.5277270396778	-89.2	358.0	495.0
121-32-4	3-Ethoxy-4-hydroxy benzaldehyde	26.48642909205214	8453.206644282975	0.0	393.0	417.0
121-33-5	4-Hydroxy-3-methoxy benzaldehyde	25.350264529616087	7593.110521571444	-8.877	380.0	558.0
121-43-7	Trimethyl borate	17.35089970974733	1079.5439949993283	-156.1	294.0	342.0
121-44-8	Triethylamine	18.922989681989016	1920.0105797930853	-102.438	306.0	360.0
121-45-9	Trimethylphosphite	21.92272846358887	3947.229521515973	0.0	422.0	494.0
121-46-0	Bicyclo[2.2.1]hepta-2,5-diene,(Norbornadiene)	20.583567999354464	2849.3914879528065	-49.936	300.0	352.0
121-69-7	N,N-Dimethyl-aniline	21.562143638026004	4001.867563187629	-67.436	363.0	760.0
121-73-3	1-Chloro-3-nitrobenzene	22.79345101650457	5422.617827607187	-27.739	413.0	506.0
121-75-5	O,O-Dimethyl S-[1,2-bis(ethoxycarbonyl)-ethyl]dithiophosphate	25.05511917239611	8557.78775662167	0.0	283.0	419.0
121-90-4	3-Nitrobenzoyl chloride	25.17876799188989	7506.42740316059	0.0	428.0	551.0
121-98-2	4-Methoxybenzoic acid methyl ester	22.381127103902124	5054.524272056066	-67.623	381.0	471.0
122-00-9	p-Acetyltoluene	26.45110743672561	6859.907560749721	-6.824	288.0	333.0
122-01-0	4-Chloro benzoyl chloride	24.0458040227331	6217.965257503725	0.0	370.0	392.0
122-03-2	4-Isopropyl-benzaldehyde	23.13681250557184	5557.602273513777	-26.464	331.0	505.0
122-20-3	1,1',1''-Nitrilo tris(2-propanol)	27.320839878051324	9071.425413315854	0.0	428.0	574.0
122-39-4	Diphenylamine	23.26957956203388	6302.032639248938	-38.555	381.0	576.0
122-40-7	α-Pentyl-cinnamaldehyde	30.346851155562238	9599.91013868966	0.0	287.0	333.0
122-46-3	3-Acetoxytoluene	28.032292620084622	7691.1016353739915	7.586	273.0	323.0
122-51-0	Ethyl orthoformate	22.929464717947727	4374.750495732178	-35.58	278.0	419.0
122-57-6	4-Phenyl-3-buten-2-one	23.298477004950954	5863.20366964104	-36.284	355.0	534.0
122-62-3	Di(2-ethylhexyl)-sebacate	33.82522830044276	14038.433031157401	4.134	353.0	443.0
122-63-4	Benzyl propanoate	25.984810929543386	7102.7174613910365	0.0	298.0	378.0
122-72-5	3-Acetoxy-1-phenylpropane	31.00661086225782	8931.727575723904	0.0	293.0	333.0
122-78-1	Phenylacetaldehyde	27.484392497206688	7518.43998959074	21.385	288.0	333.0
122-79-2	Phenyl acetate	23.048715599913887	4976.2824305961285	-37.065	311.0	469.0
122-97-4	3-Phenyl-1-propanol	24.136111410080325	5877.3645679629535	-42.345	348.0	508.0
122-98-5	2-Anilinoethanol	23.53621891580259	5859.641570502178	-64.75	377.0	553.0
122-99-6	2-Phenoxy ethanol	23.495117771892644	5595.680123196619	-50.46	351.0	518.0
123-01-3	Dodecylbenzene	21.22039395852383	4584.239687492776	-127.55	458.0	636.0
123-02-4	Tridecylbenzene	20.934873406992565	4497.409203635971	-136.15	473.0	651.0
123-04-6	3-(Chloromethyl)-heptane	23.43202694034461	5311.142775500066	0.0	371.0	443.0
123-07-9	4-Ethylphenol	21.043831733593045	3569.7114851792276	-116.086	445.0	502.0
123-08-0	4-Hydroxy-benzaldehyde	23.78650991541104	6587.6130579926175	-45.582	394.0	583.0
123-11-5	4-Methoxy benzaldehyde	22.856703029009118	5403.692880727868	-45.117	347.0	522.0
123-19-3	4-Heptanone	25.701132446086522	5398.75613828849	-36.06	296.0	417.0
123-20-6	Vinyl butanoate	23.695972269554517	4722.650380017742	0.0	1.0	390.0
123-25-1	Diethyl succinate	21.416090665577393	3829.9887963359956	-101.346	357.0	488.0
123-30-8	4-Aminophenol	20.55001933454954	3162.3841822285804	-206.235	418.0	458.0
123-31-9	1,4-Benzenediol	24.972548470961343	6991.426616091356	-39.017	432.0	560.0
123-34-2	Glycerol-1-allyl ether	21.83797030631576	4287.88777568407	-104.561	323.0	383.0
123-35-3	7-Methyl-3-methylene-1,6-octadiene	22.27442531069278	4416.164791214768	-33.537	287.0	444.0
123-38-6	Propanal	21.124376160145975	2659.025265389524	-44.15	241.0	342.0
123-39-7	N-Methylformamide	22.156141514465673	4258.400870983189	-72.061	369.0	472.0
123-42-2	4-Hydroxy-4-methyl-2-pentanone	22.972246748975557	4564.812777063185	-42.633	295.0	441.0
123-44-4	2,2,4-Trimethyl-1-pentanol	21.190897843482574	3276.8088458398265	-102.35	343.0	456.0
123-51-3	3-Methyl-1-butanol	20.904041792597376	2597.753476064953	-126.68	322.0	425.0
123-54-6	2,4-Pentandione	22.36316694017677	4909.53739650551	40.581	428.0	596.0
123-56-8	Succinimide	25.641656673134484	7832.634633285056	-5.85	416.0	561.0
123-62-6	Propinoic anhydride	22.96317456370916	4565.3746078258755	-41.092	293.0	440.0
123-63-7	2,4,6-Trimethyl-1,2,5-trioxane	25.050444924657334	5619.362210878064	19.345	283.0	403.0
123-66-0	Ethyl hexanoate	22.018999546326953	4034.283356126799	-55.08	300.0	440.0
123-72-8	Butanal	21.05967351903284	2839.0874196616587	-50.15	261.0	371.0
123-73-9	trans-2-Butenal	24.953206756180194	5788.480178203197	55.918	288.0	376.0
123-75-1	Pyrrolidine	20.775741751215747	2681.942894820094	-69.724	313.0	395.0
123-76-2	4-Oxopentanoic acid	26.911808662131858	7365.117756003545	-40.635	375.0	519.0
123-79-5	Adipic acid dioctyl ester	30.980407443899548	11952.868885763137	0.968	383.0	523.0
123-86-4	Butyl ethanoate	21.874558383443436	3676.537617983593	-43.85	301.0	385.0
123-91-1	1,4-Dioxane	22.093741458445535	3840.117868160076	-8.669	427.0	583.0
123-92-2	Isopentyl acetate	21.334602179136333	3441.9249202733367	-64.067	273.0	415.0
123-95-5	Butyl stearate	32.03862950093775	11888.034997299705	-1.389	353.0	403.0
123-96-6	(2RS)-Octanol	20.219506270301174	2726.5462706564817	-139.4	366.0	481.0
123-99-9	Nonanedioic acid	25.55063548440843	7810.267321691712	-73.354	451.0	630.0
124-02-7	N-Nitroso-N-2-propenyl-2-propen-1-amine	21.11553423338888	3875.8263577822277	-72.115	273.0	365.0
124-04-9	Hexanoic acid	24.28932542216815	6626.69022960582	-91.163	432.0	611.0
124-06-1	Tetradecanoic acid ethyl ester	27.61517933048875	9451.996677485908	21.157	408.0	458.0
124-07-2	Octanoic acid	21.777089956456997	6218.573139968275	-130.0	417.0	514.0
124-09-4	1,6-Diaminohexane	22.94721764901471	5043.0044388358165	-31.035	394.0	564.0
124-10-7	Tetradecanoic acid methyl ester	20.67401354180727	4016.583384516954	-135.2	390.0	518.0
124-11-8	1-Nonene	20.90563057631154	3306.9727105580487	-67.46	312.0	438.0
124-12-9	Caprylonitrile	21.561498914199966	4132.101776047372	-66.244	374.0	480.0
124-13-0	Octanal	23.30008881451605	5225.947127059287	0.0	293.0	438.0
124-17-4	Diethylene glycol monobutyl ether acetate	26.55580598090405	8585.494763045668	51.821	293.0	519.0
124-18-5	Decane	20.881061993369293	3442.7561534919078	-79.292	338.0	468.0
124-19-6	Nonanal	23.726803883949707	5314.159161971888	-22.65	306.0	458.0
124-22-1	Dodecylamine	24.594003481673123	6415.01588459197	-30.332	355.0	522.0
124-25-4	Tetradecanal	21.21832163194013	4259.782422038985	-116.15	429.0	589.0
124-28-7	Dimethyloctadecyl-amine	21.90771560878255	5471.172439463152	-102.2	504.0	701.0
124-30-1	Octadecylamine	20.20097046030257	4120.273396424662	-157.224	426.0	506.0
124-38-9	Carbon dioxide	21.78733646012082	1722.9783733855845	-16.9	216.0	273.0
124-40-3	Dimethyl amine	21.441073713836374	2306.8494805862706	-47.342	201.0	280.0
124-48-1	Dibromochloro-methane	22.639016634317457	3846.9289148651524	0.0	270.0	350.0
124-70-9	Dichloromethyl-vinylsilane	21.227992489330706	3184.4751836107653	-38.95	294.0	366.0
124-73-2	1,2-Dibromo-1,1,2,2-tetrafluoroethane	20.536526185904595	2452.3935817293313	-48.185	298.0	483.0
125-12-2	Isobornyl acetate	17.572937990264748	1868.619183102551	-198.026	405.0	450.0
126-30-7	2,2-Dimethyl-1,3-propanediol	27.91746270149701	7753.775699020196	0.0	402.0	437.0
126-33-0	Cyclotetramethylene sulfone	24.0578004910676	7266.808885458164	22.975	364.0	529.0
126-68-1	O,O,O-Triethyl thiophosphate	37.13125695111268	10522.81387498279	0.0	305.0	335.0
126-71-6	Triisobutyl phosphate	25.603364683037995	7559.617118808752	0.0	411.0	537.0
126-73-8	Tributyl phosphate	24.662988931059225	7383.239100685409	0.0	500.0	562.0
126-75-0	O,O-Diethyl S-[2-(ethylthio)ethyl]-thiophosphate	27.996441370186705	9189.617106139238	0.0	283.0	401.0
126-84-1	2,2-Diethoxy-propane	11.63183095917244	246.2016084832954	214.382	288.0	301.0
126-98-7	Methacrylonitrile	20.932110304880972	2917.1542646545286	-53.27	273.0	373.0
126-99-8	2-Chloro-1,3-butadiene	22.19724265837562	3541.4564635030974	-0.663	243.0	353.0
127-06-0	Acetone, oxime	15.057985474143862	738.8834382461383	-225.464	338.0	351.0
127-17-3	Pyruvic acid	23.1798478209599	4620.984340406775	-41.847	295.0	439.0
127-18-4	Tetrachloroethene	20.989145337634433	3211.742396282001	-54.787	310.0	393.0
127-19-5	N,N-Dimethyl-acetamide	27.27596249458887	7538.203077443908	61.34	303.0	363.0
127-41-3	α-Ionone	23.716327121776583	5895.460584208793	-39.419	352.0	523.0
127-42-4	α-Methylionone	24.35851810421262	6081.5923527860605	-46.735	288.0	333.0
127-43-5	β-Methylionone	23.31477930740935	5628.862676971757	-56.99	288.0	333.0
127-51-5	α-Isomethylionone	20.296297483152525	4110.848915639037	-92.329	288.0	333.0
127-91-3	(-)-β-Pinene	20.629988114829224	3389.640120566721	-67.014	293.0	439.0
128-37-0	2,6-Di-tert-butyl-4-methyl phenol	20.467057193648962	3710.1968068729802	-124.823	404.0	541.0
128-39-2	2,6-Di-tert-butyl phenol	6.587857132012474	143.3865789109252	-311.805	387.0	485.0
129-00-0	Pyrene	19.596380692435126	4014.7182905916284	-170.8	513.0	668.0
129-64-6	Norborn-5-ene-2,3-dicarboxylic anhydride 2-endo, 3-endo isomere	19.473399622618313	4598.186445401041	-1.658	400.0	580.0
131-11-3	Dimethyl phthalate	16.765559553257315	1345.073502753216	-294.004	495.0	523.0
131-15-7	Bis(1-methylheptyl) phthalate	28.57047583387012	11199.773892323039	0.0	393.0	435.0
131-16-8	Dipropyl phthalate	18.875026834501952	3688.0597537889353	-138.504	333.0	393.0
131-20-4	Bis(6-methylheptyl) phthalate	28.522121546917248	11119.183414068248	0.0	383.0	490.0
131-53-3	2,2'-Dihydroxy-4-methoxy-benzophenone	24.925253373151246	9095.211117326482	0.0	342.0	480.0
131-54-4	2,2'-Dihydroxy-4,4'-dimethoxy-benzophenone	24.280759805622214	9313.956701160916	0.0	408.0	497.0
131-56-6	2,4-Dihydroxy-benzophenone	27.389249681164173	10476.762173122908	0.0	420.0	485.0
131-57-7	2-Hydroxy-4-methoxy-benzophenone	25.501129904909057	8980.08186267678	0.0	337.0	413.0
131-58-8	2-Methyl-benzophenone	25.1726200896916	7825.839704675631	0.0	435.0	478.0
131-89-5	2-Cyclohexyl-4,6-dinitrophenol	26.686086245465653	7869.77533083505	-45.016	405.0	565.0
132-64-9	Dibenzo[b,d]furan	21.26626145357627	4635.1406335585025	-82.401	433.0	603.0
132-65-0	Dibenzothiophene	24.333811366164795	7829.049508295264	5.89	424.0	608.0
133-13-1	Ethylmalonic acid, diethyl ester	23.202044741256362	5188.283742693183	-40.48	323.0	485.0
134-20-3	Anthranilic acid methyl ester	22.239126681217183	5295.812163950912	-45.448	350.0	540.0
134-32-7	1-Naphthylamine	23.05882394847213	6202.238601318576	-36.052	377.0	574.0
134-62-3	N,N-Diethyl-m-toluamide	17.006617186642863	3873.1530564892614	0.0	298.0	404.0
134-84-9	4-Methyl-benzophenone	26.40150975382252	8652.886823547418	0.0	450.0	491.0
135-01-3	1,2-Diethylbenzene	21.004503580204705	3645.9132362467726	-71.91	344.0	486.0
135-19-3	2-Naphthol	24.109700759063685	7020.395439146313	-2.241	417.0	561.0
135-88-6	N-Phenyl-2-naphthylamine	28.75523526173196	10856.504506659487	0.0	383.0	409.0
135-98-8	1-Methylpropylbenzene	20.911456116596817	3556.688063893253	-67.48	335.0	476.0
136-60-7	Butyl benzoate	19.658112998778297	3103.16629880696	-142.92	374.0	475.0
136-77-6	1,4-Dihydroxy-4-hexyl benzene	19.69216823230368	3508.4834449714226	-190.17	427.0	506.0
137-05-3	Cyanoacrylic acid, methyl ester	27.815112794113425	6951.656366365161	0.0	258.0	283.0
137-06-4	2-Methylbenzenethiol	21.162599072689677	3857.520806292925	-67.05	351.0	498.0
137-29-1	Bis(dimethyldithio-carbamate)copper	37.264806886506335	17725.300045868164	0.0	443.0	473.0
137-32-6	2-Methyl-1-butanol	21.16582269181987	2752.1878582520635	-116.32	320.0	423.0
138-22-7	2-Hydroxypropionic acid butyl ester	21.240380397131013	3527.5189159352044	-97.274	313.0	460.0
139-66-2	Diphenyl sulfide	22.609474467574344	5823.569272435333	-40.442	369.0	566.0
140-04-5	Acetylricinoleic acid butyl ester	31.856264761572625	12657.31025618827	0.0	378.0	423.0
140-10-3	(E)-Cinnamic acid	26.4477917141917	8418.122155221025	-8.93	431.0	573.0
140-11-4	Benzyl acetate	21.189654447532355	3863.3072026316195	-89.669	319.0	489.0
140-24-9	Dibenzyl sebacate	32.03485326138524	13853.300584510494	1.529	373.0	453.0
140-25-0	Dodecanoic acid phenylmethyl ester	20.34193471969567	6351.8743961718865	0.0	388.0	483.0
140-29-4	Phenyl acetonitrile	22.69225240166748	5201.74695773192	-40.895	333.0	506.0
140-31-8	1-(2-Aminoethyl) piperazine	24.844386584685296	6501.480257418989	0.0	435.0	488.0
140-39-6	4-Tolyl acetate	25.948337981670363	7018.627053794894	8.512	373.0	478.0
140-66-9	4-(1,1,3,3-Tetramethylbutyl)phenol	20.93291620966352	4149.348138393898	-122.531	381.0	564.0
140-67-0	4-Allylanisol	23.104461185015275	5168.21671360774	-41.916	325.0	488.0
140-76-1	9N 2-Methyl-5-vinylpyridine	20.474932034667006	3149.137410188586	-104.244	342.0	459.0
140-88-5	Ethyl acrylate	22.817559082428218	3943.9575480988283	-23.216	243.0	393.0
141-03-7	Dibutyl succinate	27.150333451915113	8358.197378175853	1.193	398.0	475.0
141-05-9	Diethyl malate	23.038307915293558	5295.321713326104	-38.605	330.0	498.0
141-19-5	Sebacic acid bis(2-butoxyethyl) ester	35.60947846315292	14476.352479653566	0.0	368.0	420.0
141-27-5	3,7-Dimethyl-2,6-octadienal	23.289404819684556	5443.8269388987555	-38.879	334.0	501.0
141-28-6	Diethyl adipate	33.459485684271584	15620.198465959846	199.514	347.0	513.0
141-32-2	Butyl acrylate	21.681141235631934	3802.5212587616693	-46.14	273.0	420.0
141-43-5	2-Aminoethanol	22.062679585541048	3632.7194236639166	-99.782	339.0	444.0
141-62-8	Decamethyl-tetrasiloxane	20.41828844137935	3253.1843227857075	-101.7	366.0	479.0
141-63-9	Dodecamethylpentasiloxane	23.513998969655194	6050.733107369754	0.0	389.0	498.0
141-73-1	4-Methoxy-4-methyl-2-pentanol	21.460921997337984	3736.572919113227	-65.589	343.0	423.0
141-78-6	Ethyl ethanoate	21.156128808578362	2819.9068858370183	-57.44	271.0	373.0
141-79-7	4-Methyl-3-penten-2-one	21.175102109744635	3283.391936620697	-62.623	292.0	409.0
141-82-2	Propanedioic acid	27.996119008273684	8735.492063758578	0.0	291.0	320.0
141-93-5	1,3-Diethylbenzene	21.047515869741833	3646.258624010721	-71.29	342.0	484.0
141-97-9	Ethyl acetoacetate	23.196495511182246	4912.166948681709	-33.217	301.0	460.0
142-09-6	Hexyl methacrylate	24.290729999074877	6067.719277600771	0.0	354.0	476.0
142-28-9	1,3-Dichloropropane	21.0072666823163	3176.777641644886	-58.786	330.0	394.0
142-29-0	Cyclopentene	20.827296631447883	2581.66301143511	-39.81	195.0	319.0
142-62-1	Hexanoic acid	22.48066785747226	4120.303330030871	-101.93	386.0	441.0
142-68-7	Tetrahydropyran	20.584028516373063	2680.5475282537395	-65.53	361.0	487.4
142-77-8	Butyl oleate	30.864311103510786	11285.78695847183	-7.549	353.0	393.0
142-82-5	Heptane	20.76984713337768	2910.2603248861046	-56.718	274.0	388.0
142-84-7	15N Dipropylamine	20.1908390858934	2600.0583637430395	-82.468	283.0	382.0
142-91-6	Isopropyl palmitate	32.89148399353182	16165.634822788275	158.888	433.0	470.0
142-92-7	Hexyl acetate	21.417794578546207	3679.629989763484	-71.959	304.0	459.0
142-96-1	Dibutyl ether	20.520362038551777	2975.416575262557	-82.627	362.0	413.0
143-07-7	Dodecanoic acid	20.826421649112547	3712.4579454343	-172.65	453.0	603.0
143-08-8	1-Nonanol	20.338803203969196	2988.179804433023	-147.55	385.0	469.0
143-10-2	1-Decanethiol	21.006483803384683	3945.7098153545967	-96.15	390.0	544.0
143-13-5	Nonyl acetate	24.837294622598872	6648.979253306002	0.0	298.0	369.0
143-15-7	1-Bromododecane	21.79143506158635	4747.769280797213	-86.55	421.0	582.0
143-16-8	Dihexylamine	22.00909843042708	4635.564309215613	-69.15	408.0	569.0
143-24-8	Tetraethylene glycol dimethyl ether	25.230507078929467	7514.67986813388	0.0	419.0	548.0
143-27-1	Hexadecyl amine	21.704282215816527	4934.426038775683	-111.1	404.0	596.0
144-19-4	2,2,4-Trimethyl-1,3-pentanediol	20.554992918350408	3151.8728812790628	-152.866	413.0	502.0
144-39-8	Linalyl propionate	25.9331409200566	7142.881453168132	0.0	298.0	379.0
144-49-0	Fluoroethanoic acid	25.90560200234439	6376.581134219713	2.106	325.0	442.0
149-32-6	Erythritol	29.169838733576473	11187.93860494505	0.0	394.0	401.0
149-57-5	2-Ethyl hexanoic acid	27.42701207668928	8402.832990203544	28.409	403.0	500.0
149-73-5	Methyl orthoformate	24.2079981166836	4694.971004614859	0.0	273.0	358.0
149-74-6	Dichloromethylphenylsilane	21.5479136621513	4247.901082959135	-54.83	308.0	479.0
150-19-6	3-Methoxyphenol	20.159961419796346	3075.585934563077	-161.975	399.0	518.0
150-46-9	Triethyl borate	22.187779033643416	3780.0388179136758	-36.87	302.0	382.0
150-76-5	4-Methoxyphenol	21.2228346987224	3793.7138707809668	-126.791	397.0	518.0
150-77-6	N,N,N’,N’-Tetra-ethylethylendiamine	24.424210856915742	5972.4475167930495	0.0	333.0	464.0
150-84-5	Citronellyl acetate	26.063628417276576	6602.513086129382	-35.95	347.0	490.0
151-10-0	1,3-Dimethoxy-benzene	17.272151299566936	1771.1484535310203	-188.95	358.0	423.0
151-56-4	Ethylene imine	22.402679300372547	3133.7354185015483	-40.198	213.0	318.0
151-67-7	1-Bromo-1-chloro-2,2,2-trifluoroethane	20.41768976925517	2349.5785521569615	-59.11	226.0	323.0
156-43-4	4-Ethoxy-benzenamine	21.391568134337003	4030.9515154972364	-113.2	421.0	523.0
156-59-2	cis-1,2-Dichloroethylene	20.9572775599474	2718.4066323527477	-45.322	279.0	373.0
156-60-5	trans-1,2-Dichloroethylene	21.62044509258061	3010.2662006450223	-22.901	346.0	517.0
157-40-4	Spiro[2.2]pentane	20.810418682716236	2504.086617067048	-42.395	276.0	344.0
176-63-6	Spiro[4.5]decane	23.421711359127993	5542.478894622993	8.864	347.0	390.0
180-43-8	Spiro[5.5]undecane	21.627537054667034	3492.904154232225	-169.238	369.0	413.0
181-15-7	Spiro[5.6]dodecane	35.14504704989602	12057.94735648192	0.0	389.0	430.0
185-94-4	Bicyclo[2.1.0]pentane	20.674243800316567	2511.2937084081195	-44.597	296.0	315.0
187-26-8	Tricyclo[4.1.0.0(2,4)]heptane	21.079613905938167	3170.1554069174354	-45.708	323.0	373.0
188-71-6	Hexachloropropene	20.831395232913415	3796.854596847811	-79.257	382.0	540.0
206-44-0	Fluoranthene	17.787423791677146	2699.587604387707	-228.734	438.0	657.0
217-59-4	Triphenylene	22.760823385736842	8086.44858808579	-1.75	535.0	768.0
217-81-2	Pyrido[3,2-f][1,7]-phenanthroline	23.005357922612813	8107.402112432035	0.0	648.0	706.0
217-88-9	Pyrido[2,3-f][1,7]-phenanthroline	22.59273467394828	7828.7893161797565	0.0	648.0	707.0
230-27-3	7,8-Benzoquinoline	21.33964484048999	5105.3561405690025	-94.215	494.0	673.0
250-21-5	Tricyclo[3.3.0.0(2,6)]octane	21.79118177722612	3774.6323481153254	-31.368	273.0	343.0
259-79-0	Biphenylene	22.477513315894857	5342.621416306389	-51.02	338.0	408.0
260-94-6	Acridine	21.3341186362668	5104.550235786455	-97.575	497.0	638.0
271-89-6	2,3-Benzofuran	18.92881522227429	2531.0683091867522	-110.232	326.0	393.0
274-09-9	1,3-Benzodioxol	22.59987268773656	4983.024399748415	0.0	330.0	440.0
275-51-4	Azulene	18.917279270958392	3062.2332436088045	-121.182	373.0	423.0
278-06-8	Tetracyclo[3.2.0.0-(2,7).0(4,6)]-heptane, (Quadricyclane)	21.402712646187094	3352.225415390661	-44.224	302.0	372.0
279-19-6	Tricyclo[2, 2, 1, 0] heptane	20.83989177190656	2815.4859224584698	-69.091	302.0	337.0
284-22-0	7,8,9-Trioxabicyclo-[4.2.1]nonane	12.659958229045213	893.0484179773688	0.0	276.0	311.0
285-58-5	cis-Bicyclo[3.1.0]hexane	22.590109726942266	3798.7726502302753	-9.091	298.0	320.0
286-08-8	(+,-)-Bicyclo[4.1.0]heptane	20.753429701664633	3073.039275450226	-56.855	333.0	384.0
287-23-0	Cyclobutane	20.82540851167163	2361.301012865394	-31.72	210.0	308.0
287-27-4	Thiacyclobutane	21.04924280856158	3042.4747609258225	-48.637	275.0	393.0
